id;str;partOfSpeech;weight;weightOutgoingVertex;flagTrain
15610;берейтор;0;0.0;20.18947211174533;0
15611;многоглаголание;0;0.004216039743115011;0.18592453197647552;0
15612;саами;0;0.0;7.946661291676974;0
15613;думаться;2;0.39024956139764383;32.13551363019949;0
15614;закладная;0;0.0;37.99917457000493;0
15615;семеновод;0;0.0;11.39100093154881;0
15616;должостный;1;0.17928774667621605;0.0;0
15617;серсо;0;0.0;25.699084983425365;0
15618;зарубать;2;0.0;20.88511568623164;0
15619;уносить;2;24.92922801409108;537.8156507902042;1
15620;сносить;2;0.4835795467155663;342.82121552718957;0
15621;ординатура;0;0.0;115.14054666990984;0
15622;попятный;1;0.0;0.5658991947651814;0
15623;цыган;0;0.0;111.79267558777173;0
15624;литаврист;0;0.0;39.2470796151118;0
15625;космополитизм;0;0.0;73.16023309261399;0
15626;сукровица;0;0.0;21.86665334381734;0
15627;беспозвоночный;1;0.0688151976299341;0.004590381839580657;0
15628;пророчить;2;0.0030446490512539134;4.4408579476616605;0
15629;лихорадка;0;0.0013101973376297578;312.0495766370304;0
15630;пропорция;0;0.2982563134352035;100.5602948890471;0
15631;золотопромышленник;0;0.0;73.29904398862485;0
15632;судоходство;0;0.195;8.033244427584808;0
15633;надежда;0;9.923914895226012;540.6539156143417;0
15634;подсматривать;2;0.3544062821350577;17.48584854532579;0
15635;завязка;0;2.004091259044293;233.2233876137225;1
15636;трал;0;0.0;275.05506676855606;0
15637;беспрепятственно;6;0.23711440837113618;6.363624053220841;0
15638;жалобиться;2;0.20330729878740816;4.286567457709722;0
15639;савраска;0;0.0;4.346580647630695;0
15640;просить;2;21.083806867157087;473.42305425910604;1
15641;бунтарь;0;0.0;118.26412505508355;0
15642;обрубать;2;0.0;14.988995692967102;0
15643;расчислять;2;0.0;19.430848288349083;0
15644;городок;0;0.0;371.4972246236583;0
15645;зраза;0;0.0;29.984412355500037;0
15646;тиснение;0;0.0;204.92972579400285;0
15647;боявщийся;0;0.008357211066936895;0.0;0
15648;фраза;0;3.73726241213681;270.18011611237915;1
15649;опоясывать;2;0.07820808849709261;26.775365233141166;0
15650;отнекиваться;2;0.9079325716192992;32.17326465190233;0
15651;пряжа;0;0.19729288110453452;149.48253840390578;0
15652;кадык;0;0.0;147.8221516702374;0
15653;совпадение;0;0.01703885195081068;73.58574943715149;0
15654;пилястра;0;0.0;21.030649281207577;0
15655;притворщик;0;3.743420964656451E-5;2.0286201389123235;0
15656;надоеда;0;0.0;38.802141827036394;0
15657;ничтожество;0;0.0;4.057655372050677;0
15658;академический;1;6.087153316725557;311.4384107857555;1
15659;зараза;0;0.0;32.403264188293846;0
15660;философствовать;2;1.8717104823282255E-4;43.079955430937375;0
15661;сгнивать;2;0.0;27.30893918639056;0
15662;скоросшиватель;0;0.0;81.29452604364558;0
15663;очередник;0;0.0;103.93270768238003;0
15664;выжигать;2;0.45881829338406327;138.98383355518334;0
15665;договоренность;0;1.21993046680331;43.03454130226733;0
15666;тяжеловесный;1;0.4132522223408025;59.48293829584909;0
15667;чернотал;0;0.0;1.2478069882188169E-5;0
15668;изобразительный;1;0.11114791269698468;0.0;0
15669;робеть;2;0.7114680058122304;109.26046148309564;0
15670;процессия;0;0.3671409203881926;20.42459276635282;0
15671;первородный;1;0.0;12.006453122667363;0
15672;непротивленец;0;0.0;1.4313094929264056;0
15673;бубнить;2;1.971645635079788;238.92472237134484;0
15674;разобщать;2;0.5374755923969148;133.7903582988597;0
15675;переправлять;2;0.09875173020773359;111.96144320890322;0
15676;переволновать;2;0.0;19.263727006037584;0
15677;гашиш;0;0.0;2.0000499122795286;0
15678;синьор;0;0.0;4.3747354213152505;0
15679;неопределимый;1;0.0;2.8887428201466516;0
15680;следовать;2;31.78631301415715;336.1520419121026;1
15681;сломать;2;0.37094826757898336;51.53435860388609;0
15682;воспринятие;0;0.5145144199373063;0.0;0
15683;закрепитель;0;0.0;0.008556860185051906;0
15684;ликвидировать;2;1.536223169368562;306.4265560576803;0
15685;упрашивание;0;1.0340050833607666;29.411524151234186;0
15686;вымпел;0;0.0;73.62033127889966;0
15687;подзаряжать;2;0.0;0.563035537254243;0
15688;сгодиться;2;0.0;0.0;0
15689;побыть;2;7.55064907651219;0.0;0
15690;знакомый;1;34.10716654729933;129.8283831551966;1
15691;лицемерно;6;0.008095171599410943;0.0;0
15692;кошара;0;0.0;0.8544342642967747;0
15693;функционировать;2;0.1299469999665695;135.62638424741516;0
15694;фигурировать;2;0.0;321.7119289464375;0
15695;провод;0;5.15307580920065;40.86019184322752;1
15696;молочность;0;0.0;96.51748645667082;0
15697;роба;0;0.0;40.418262656676106;0
15698;транзит;0;0.0;16.578520533661944;0
15699;клятва;0;0.004153649393704071;9.444796545077473;0
15700;аллегория;0;0.141334006672428;5.269832013426728;0
15701;уполовник;0;0.0;0.0;0
15702;нахлобучивать;2;0.0;4.791730792872759;0
15703;свадьба;0;78.25461732425003;31.42119751668084;1
15704;владычество;0;0.1261473801607604;7.356480488513145;0
15705;земноводный;1;0.0;101.50441294503395;0
15706;прив-т;null;0.5115648327598682;0.0;0
15707;геронтолог;0;0.0;11.39100093154881;0
15708;обновляться;2;0.0;161.64167198341016;0
15709;беспосадочный;1;0.0;167.5184151975042;0
15710;потрава;0;1.2478069882188169E-5;5.6246128760847895;0
15711;аршин;0;0.0;18.0699132588646;0
15712;заушательство;0;0.0;64.03333847790958;0
15713;изматывать;2;0.009430325076805076;17.98059203398562;0
15714;распяливать;2;0.0;16.414301372176034;0
15715;раскланиваться;2;3.543634107537173;141.10192913520814;0
15716;электронщик;0;0.0;76.50227072459047;0
15717;художественно;6;2.0;0.0;1
15718;сбавка;0;0.056341771378939705;1.4050905857077711;0
15719;борзая;0;0.0;93.02622798018356;0
15720;арба;0;0.0;0.0;0
15721;скованный;1;0.0;147.77961149362824;0
15722;взрывной;1;0.7106396905147644;0.0;0
15723;домостроительство;0;0.0;32.5266549701164;0
15724;обсуждать;2;5.149479797733495;118.51163826900958;1
15725;суетливый-беспорядочный;null;0.008506947905523154;0.0;0
15726;ущемлять;2;0.0;9.769995989037763;0
15727;поминать;2;0.195;159.23057642267239;0
15728;отсоветовать;2;0.12215985689469848;86.60105301769005;0
15729;сосредоточиваться;2;0.14885756239970838;1.3177244453832206;0
15730;возрастной;1;0.0201942557539397;0.0;0
15731;физический;1;8.536530050401545;91.92447449279828;0
15732;вполслуха;6;0.5037067444882188;11.153949851449354;0
15733;шушун;0;0.0;63.663121229731104;0
15734;покоряться;2;0.05131620497054704;2.2484544746779593;0
15735;телесный;1;0.13359524000336218;102.65199502248296;0
15736;подсоблять;2;5.22310893511914;116.03932941720146;0
15737;конгломерат;0;1.0782627550518984;162.67067553380883;0
15738;вымазывать;2;0.0;33.91059267469995;0
15739;ленинский;1;2.0;186.61283429561283;1
15740;тотальный;1;0.0;9.170017791971413;0
15741;либерализм;0;0.17871767868115013;104.98234530397619;0
15742;зодчество;0;4.9912279528752676E-5;20.362694279251286;0
15743;втеререться;2;0.0;107.73684260008326;0
15744;маркитант;0;0.0;229.05842035974544;0
15745;струйка;0;0.040188862389764386;0.0;0
15746;мороз;0;4.641822076721768;64.85941883411982;1
15747;искатель;0;0.0;417.9714502486675;0
15748;луковичный;1;3.120531336016792;0.0;0
15749;приемщик;0;0.0;132.4343171026615;0
15750;побрякушка;0;0.0;19.329419614032176;0
15751;сердцевина;0;0.0;225.21895248849194;0
15752;облучок;0;0.0;42.30854368658945;0
15753;готика;0;0.0;75.44653499827074;0
15754;охлопок;0;0.0;16.229743436968427;0
15755;полупальто;0;0.0;15.19934425390832;0
15756;цветочный;1;2.0000623903494112;0.0;1
15757;лукавинка;0;0.0;30.543159587784043;0
15758;воспитатель;0;0.004814987097460045;60.095578084350386;0
15759;бункер;0;0.0;67.67441267917954;0
15760;сводиться;2;0.3936935086851277;173.85172568003696;0
15761;человек-кремень;null;0.0;1.4355317121774374;0
15762;рогатка;0;0.09108081298431703;134.16014832540773;0
15763;солнечный;1;1.483899288490321;27.884058503998475;0
15764;катет;0;0.0;25.507966448828036;0
15765;ксантиппа;0;0.0;1.0340153171425874;0
15766;обматывать;2;0.08759159704849813;0.43247938015218984;0
15767;золотопромышленность;0;0.0;1.4825065313494403;0
15768;вводиться;2;2.233246682503063;0.0;0
15769;подвязка;0;0.0;10.041220659062903;0
15770;противодействовать;2;1.2534558968212557;53.73614556701458;0
15771;особый;1;26.962680126974657;151.96903524450332;1
15772;усмехаться;2;0.3157865607963199;15.189152251251091;0
15773;трутень;0;0.016102996709646565;63.607629261690334;0
15774;интимничать;2;0.0;88.44191971390246;0
15775;перемалываться;2;0.0;0.4667707591188731;0
15776;безвкусный;1;0.009517671565980395;265.8686014328793;0
15777;можжевельник;0;0.0;22.002358418330754;0
15778;кутерьма;0;0.1353359782786102;4.148441543124765;0
15779;жаргонизм;0;0.0;46.93778482981249;0
15780;головорез;0;0.0;2.8587420982845764;0
15781;дневалить;2;0.0;72.2027609075171;0
15782;фанеровать;2;0.0;0.0;0
