id;clusterId;vertexId;distance
742;3;2331;1
743;7;2331;1
744;2;2331;1
745;1;2331;1
746;13;2332;1
747;3;2335;1
748;9;2344;1
749;11;2344;1
750;2;2344;1
751;5;2345;1
752;3;2352;1
753;8;2358;1
754;13;2358;0
755;6;2358;1
756;1;2359;1
757;4;2365;0
758;3;2377;1
759;8;2378;1
760;9;2378;1
761;13;2378;1
762;12;2378;1
763;3;2378;1
764;6;2378;1
765;14;2380;1
766;6;2381;1
767;14;2385;1
768;1;2387;1
769;1;2392;1
770;11;2393;1
771;11;2411;1
772;13;2414;1
773;13;2413;1
774;11;2413;1
775;1;2416;1
776;4;2426;1
777;10;2427;1
778;3;2433;1
779;1;2434;1
780;14;2437;1
781;3;2441;1
782;9;2449;1
783;4;2449;1
784;2;2449;1
785;4;2453;1
786;3;2457;1
787;6;2462;1
788;3;2466;1
789;4;2473;1
790;6;2476;1
791;1;2487;1
792;4;2494;1
793;13;2503;1
794;4;2505;1
795;6;2508;1
796;6;2509;1
797;11;2510;1
798;5;2513;1
799;10;2513;1
800;6;2513;1
801;2;2513;1
802;1;2513;1
803;1;2516;1
804;11;2517;1
805;3;2524;1
806;4;2551;1
807;2;2551;1
808;1;2551;1
809;1;2554;0
810;4;2558;1
811;2;2558;1
812;10;2561;1
813;4;2563;0
814;7;2563;1
815;3;2564;1
816;5;2568;1
817;13;2568;1
818;3;2568;1
819;14;2571;1
820;13;2574;1
821;6;2574;1
822;1;2575;1
823;2;2580;1
824;5;2591;1
825;2;2591;1
826;11;2594;0
827;10;2610;1
828;14;2613;1
829;7;2613;1
830;1;2614;1
831;11;2615;1
832;1;2619;1
833;8;2632;1
834;9;2632;1
835;13;2632;1
836;12;2632;1
837;3;2632;0
838;3;2632;1
839;6;2632;1
840;8;2636;1
841;11;2636;1
842;5;2641;1
843;5;2649;1
844;1;2649;1
845;8;2651;1
846;0;2652;1
847;5;2652;1
848;13;2652;1
849;14;2652;1
850;3;2652;1
851;7;2652;1
852;2;2652;1
853;1;2652;1
854;2;2660;1
855;3;2670;1
856;5;2679;1
857;11;2680;1
858;1;2680;1
859;11;2682;1
860;6;2685;1
861;1;2686;1
862;3;2689;1
863;8;2705;1
864;9;2705;1
865;13;2705;1
866;12;2705;1
867;3;2705;1
868;6;2705;1
869;9;2717;1
870;2;2717;1
871;14;2721;1
872;5;2725;1
873;11;2725;1
874;7;2725;1
875;3;2728;1
876;3;2733;1
877;8;2736;1
878;11;2736;1
879;2;2737;1
880;0;2749;1
881;9;2750;1
882;2;2750;1
883;3;2747;1
884;1;2747;1
885;6;2756;1
886;14;2757;1
887;1;2765;1
888;3;2766;1
889;8;2774;1
890;14;2784;1
891;2;2784;1
892;2;2781;1
893;14;2799;1
894;6;2799;1
895;14;2800;1
896;7;2800;1
897;2;2800;1
898;5;2804;1
899;13;2804;1
900;3;2804;0
901;3;2804;1
902;5;2814;1
903;1;2814;1
904;11;2817;1
905;13;2818;1
906;8;2831;1
907;1;2839;1
908;5;2841;1
909;10;2841;1
910;4;2841;1
911;2;2841;1
912;0;2846;1
913;4;2846;1
914;6;2846;1
915;6;2859;1
916;6;2871;1
917;5;2877;1
918;11;2877;1
919;7;2877;1
920;1;2880;1
921;13;2886;1
922;5;2889;1
923;3;2889;1
924;1;2889;1
925;13;2892;1
926;3;2895;1
927;2;2904;1
928;9;2905;1
929;2;2905;1
930;9;2910;1
931;5;2910;1
932;7;2910;1
933;2;2910;1
934;1;2922;1
935;13;2923;1
936;2;2923;1
937;2;2929;1
938;1;2938;1
939;3;2944;1
940;2;2953;1
941;1;2956;1
942;2;2958;1
943;14;2980;1
944;2;2988;1
945;5;3003;1
946;1;3019;1
947;5;3022;1
948;13;3022;1
949;3;3022;1
950;1;3037;1
951;14;3051;1
952;1;3052;1
953;10;3054;1
954;7;3056;1
955;2;3056;1
956;14;3069;1
957;8;3075;1
958;3;3075;1
959;5;3073;1
960;4;3073;1
961;1;3073;1
962;5;3074;1
963;1;3074;1
964;9;3076;1
965;5;3081;1
966;11;3081;1
967;7;3081;1
968;14;3086;1
969;9;3087;1
970;2;3087;1
971;13;3091;1
972;5;3097;1
973;6;3099;1
974;3;3100;1
975;14;3103;1
976;0;3104;1
977;13;3138;1
978;6;3138;1
979;5;3139;1
980;14;3139;1
981;1;3139;1
982;13;3140;1
983;14;3140;1
984;14;3149;1
985;2;3149;1
986;5;3151;1
987;5;3152;1
988;4;3152;1
989;11;3161;1
990;4;3161;1
991;14;3161;0
992;14;3161;1
993;2;3161;1
994;1;3166;1
995;5;3167;1
996;13;3168;1
997;4;3176;1
998;10;3182;1
999;9;3184;1
1000;2;3184;1
1001;7;3193;1
1002;2;3193;1
1003;11;3198;1
1004;13;3206;1
1005;6;3206;1
1006;13;3209;1
1007;1;3211;1
1008;8;3221;1
1009;10;3221;1
1010;3;3221;1
1011;13;3224;1
1012;6;3224;1
1013;6;3225;1
1014;11;3227;1
1015;0;3229;1
1016;13;3229;1
1017;4;3229;1
1018;8;3231;1
1019;13;3250;1
1020;11;3250;1
1021;6;3250;1
1022;0;3253;1
1023;4;3253;1
1024;13;3254;1
1025;6;3259;1
1026;3;3269;1
1027;10;3271;1
1028;3;3271;1
1029;1;3281;1
1030;1;3282;1
1031;1;3288;1
1032;3;3290;1
1033;14;3294;1
1034;3;3296;1
1035;3;3303;1
1036;8;3307;1
1037;13;3307;1
1038;3;3307;1
1039;6;3310;1
1040;6;3320;1
1041;1;3323;1
1042;14;3336;1
1043;4;3337;1
1044;9;3339;1
1045;13;3341;1
1046;3;3347;1
1047;5;3349;1
1048;1;3349;1
1049;9;3363;1
1050;13;3363;1
1051;6;3363;1
1052;2;3363;1
1053;14;3365;1
1054;8;3366;1
1055;1;3391;1
1056;5;3397;1
1057;13;3397;1
1058;3;3397;1
1059;8;3399;1
1060;7;3399;1
1061;1;3399;1
1062;10;3407;1
1063;5;3415;1
1064;12;3415;1
1065;2;3419;1
1066;13;3428;1
1067;7;3428;1
1068;5;3429;1
1069;14;3430;1
1070;2;3430;1
1071;3;3431;1
1072;7;3431;1
1073;13;3441;1
1074;8;3440;1
1075;9;3440;1
1076;13;3440;1
1077;12;3440;1
1078;3;3440;1
1079;6;3440;1
1080;4;3442;1
1081;2;3443;1
1082;14;3448;0
1083;14;3448;1
1084;14;3451;1
1085;10;3456;1
1086;7;3467;1
1087;9;3471;1
1088;7;3472;1
1089;1;3475;0
1090;3;3476;1
1091;1;3476;1
1092;10;3480;1
1093;6;3485;1
1094;10;3487;1
1095;1;3489;1
1096;8;3491;1
1097;5;3495;1
1098;1;3495;1
1099;2;3507;1
1100;3;3514;1
1101;11;3520;1
1102;8;3523;1
1103;9;3523;1
1104;13;3523;1
1105;12;3523;1
1106;3;3523;1
1107;6;3523;1
1108;5;3533;1
1109;13;3533;1
1110;3;3533;1
1111;11;3536;1
1112;2;3536;1
1113;5;3561;1
1114;3;3566;1
1115;3;3567;1
1116;3;3585;1
1117;5;3586;1
1118;4;3594;0
1119;10;3604;1
1120;14;3605;1
1121;3;3607;1
1122;14;3617;1
1123;2;3617;1
1124;7;3621;1
1125;13;3624;1
1126;5;3626;1
1127;13;3626;1
1128;11;3626;1
1129;6;3626;1
1130;1;3626;1
1131;11;3629;1
1132;5;3639;1
1133;11;3639;1
1134;14;3639;1
1135;1;3639;1
1136;14;3640;1
1137;14;3643;1
1138;2;3643;1
1139;14;3648;1
1140;1;3648;1
1141;3;3649;1
1142;6;3660;1
1143;5;3664;1
1144;11;3664;1
1145;7;3664;1
1146;5;3665;1
1147;1;3665;1
1148;9;3666;1
1149;2;3666;1
1150;5;3670;1
1151;1;3670;1
1152;11;3675;1
1153;2;3675;1
1154;13;3678;1
1155;11;3678;1
1156;3;3678;1
1157;1;3678;1
1158;5;3679;-1
1159;5;3679;1
1160;13;3679;1
1161;11;3679;1
1162;3;3679;1
1163;7;3679;1
1164;1;3679;1
1165;13;3688;1
1166;1;3688;1
1167;1;3692;1
1168;9;3712;1
1169;14;3712;1
1170;2;3712;1
1171;6;3713;1
1172;10;3720;1
1173;2;3720;1
1174;1;3722;1
1175;9;3727;1
1176;2;3727;1
1177;2;3728;1
1178;5;3731;1
1179;8;3730;1
1180;7;3730;1
1181;2;3730;0
1182;2;3730;1
1183;10;3739;1
1184;10;3746;1
1185;2;3746;1
1186;3;3751;1
1187;1;3765;1
1188;6;3766;1
1189;10;3776;1
1190;4;3777;1
1191;11;3779;1
1192;7;3784;1
1193;10;3796;1
1194;1;3798;1
1195;3;3800;1
1196;11;3804;1
1197;2;3804;1
1198;3;3811;1
1199;5;3816;1
1200;5;3817;1
1201;7;3817;1
1202;2;3817;1
1203;6;3818;1
1204;5;3820;1
1205;3;3824;1
1206;7;3827;1
1207;5;3831;1
1208;1;3831;1
1209;14;3832;1
1210;9;3840;1
1211;1;3839;1
1212;9;3850;1
1213;2;3850;1
1214;2;3854;1
1215;13;3865;1
1216;6;3865;1
1217;14;3887;0
1218;8;3888;1
1219;10;3888;1
1220;13;3888;0
1221;6;3888;1
1222;11;3891;1
1223;11;3896;1
1224;11;3903;1
1225;8;3910;1
1226;5;3910;1
1227;13;3910;1
1228;3;3910;1
1229;8;3917;1
1230;5;3917;1
1231;13;3917;1
1232;3;3917;1
1233;11;3919;1
1234;1;3919;1
1235;5;3922;1
1236;6;3926;1
1237;3;3930;1
1238;5;3935;1
1239;11;3935;1
1240;7;3935;1
1241;5;3936;1
1242;11;3936;1
1243;7;3936;1
1244;8;3944;0
1245;8;3944;1
1246;13;3944;1
1247;2;3944;1
1248;10;3956;1
1249;14;3962;1
1250;2;3962;1
1251;10;3967;1
1252;3;3975;1
1253;3;3993;1
1254;5;3997;1
1255;2;3997;1
1256;13;4013;1
1257;1;4014;1
1258;9;4020;1
1259;4;4020;1
1260;2;4020;1
1261;13;4023;1
1262;3;4029;1
1263;3;4034;1
1264;1;4036;1
1265;3;4042;1
1266;3;4044;1
1267;1;4044;1
1268;11;4046;1
1269;11;4050;1
1270;1;4050;1
1271;14;4053;1
1272;4;4064;1
1273;4;4071;1
1274;1;4083;1
1275;11;4087;1
1276;5;4095;1
1277;1;4095;1
1278;5;4100;1
1279;3;4105;1
1280;3;4106;1
1281;14;4108;1
1282;6;4108;1
1283;8;4128;1
1284;2;4128;1
1285;10;4143;1
1286;6;4143;1
1287;5;4147;1
1288;13;4147;1
1289;3;4147;1
1290;8;4148;1
1291;1;4148;1
1292;3;4150;1
1293;10;4152;1
1294;10;4153;1
1295;3;4161;1
1296;1;4162;0
1297;3;4181;1
1298;7;4185;1
1299;13;4187;1
1300;2;4190;1
1301;2;4192;1
1302;1;4194;1
1303;8;4199;1
1304;9;4199;1
1305;13;4199;1
1306;12;4199;1
1307;3;4199;1
1308;6;4199;1
1309;14;4201;1
1310;2;4202;1
1311;7;4206;1
1312;1;4206;1
1313;4;4207;1
1314;0;4212;1
1315;10;4212;0
1316;12;4220;1
1317;14;4220;1
1318;7;4220;1
1319;4;4229;1
1320;9;4232;1
1321;14;4233;1
1322;2;4233;1
1323;5;4236;1
1324;2;4236;1
1325;1;4236;1
1326;4;4239;1
1327;14;4239;1
1328;1;4239;1
1329;14;4250;1
1330;13;4256;1
1331;6;4256;1
1332;2;4256;1
1333;0;4258;1
1334;1;4259;1
1335;8;4262;1
1336;3;4262;1
1337;8;4265;1
1338;4;4270;1
1339;3;4280;1
1340;1;4289;1
1341;11;4297;1
1342;5;4298;1
1343;11;4306;1
1344;1;4308;1
1345;8;4314;1
1346;13;4314;0
1347;6;4314;1
1348;1;4325;1
1349;13;4326;1
1350;6;4328;1
1351;5;4334;1
1352;4;4334;1
1353;14;4334;1
1354;2;4334;1
1355;1;4334;1
1356;4;4337;1
1357;2;4337;1
1358;10;4342;1
1359;11;4342;1
1360;8;4347;1
1361;5;4353;1
1362;11;4353;1
1363;7;4353;1
1364;5;4365;1
1365;6;4365;1
1366;1;4365;1
1367;3;4373;1
1368;9;4380;1
1369;3;4393;1
1370;5;4395;1
1371;13;4396;1
1372;6;4396;1
1373;3;4399;1
1374;5;4406;1
1375;1;4407;1
1376;7;4411;1
1377;5;4420;1
1378;1;4420;1
1379;13;4430;1
1380;5;4431;1
1381;1;4431;1
1382;6;4441;1
1383;7;4441;1
1384;14;4446;1
1385;4;4450;1
1386;14;4453;1
1387;5;4460;1
1388;1;4460;1
1389;6;4459;1
1390;2;4462;1
1391;11;4470;1
1392;10;4486;1
1393;3;4486;1
1394;6;4488;1
1395;5;4494;1
1396;3;4499;1
1397;7;4508;1
1398;10;4526;1
1399;3;4526;1
1400;9;4529;1
1401;9;4531;1
1402;3;4531;1
1403;2;4535;1
1404;8;4540;1
1405;10;4540;1
1406;5;4541;1
1407;2;4541;1
1408;9;4550;1
1409;2;4550;1
1410;14;4553;1
1411;3;4556;1
1412;2;4557;1
1413;13;4562;1
1414;6;4562;1
1415;5;4574;1
1416;1;4586;1
1417;9;4587;1
1418;3;4592;1
1419;1;4597;1
1420;6;4610;1
1421;7;4614;1
1422;3;4617;1
1423;7;4618;1
1424;9;4621;1
1425;2;4621;1
1426;8;4623;1
1427;5;4625;1
1428;1;4625;1
1429;2;4639;1
1430;4;4640;1
1431;5;4647;1
1432;1;4647;1
1433;3;4649;1
1434;1;4650;1
1435;10;4653;1
1436;3;4653;1
1437;5;4654;1
1438;11;4654;1
1439;3;4654;1
1440;4;4656;1
1441;7;4656;1
1442;6;4664;1
1443;1;4664;1
1444;7;4667;1
1445;1;4667;1
1446;10;4674;1
1447;9;4675;1
1448;2;4675;1
1449;2;4679;1
1450;5;4692;1
1451;10;4692;1
1452;4;4692;1
1453;2;4692;1
1454;5;4693;1
1455;10;4693;1
1456;4;4693;1
1457;2;4693;1
1458;5;4697;1
1459;13;4697;1
1460;3;4697;1
1461;1;4714;1
1462;1;4716;1
1463;1;4719;1
1464;14;4721;1
1465;4;4724;1
1466;13;4732;1
1467;10;4733;1
1468;3;4738;1
1469;11;4741;1
1470;1;4747;1
1471;9;4755;1
1472;2;4755;1
1473;0;4759;1
1474;5;4760;1
1475;1;4760;1
1476;1;4761;1
1477;1;4762;0
1478;1;4762;1
1479;8;4769;1
1480;9;4769;1
1481;13;4769;1
1482;12;4769;1
1483;3;4769;1
1484;6;4769;1
1485;3;4776;1
1486;1;4780;1
1487;5;4782;1
1488;14;4782;1
1489;5;4783;1
1490;1;4783;1
1491;11;4785;1
1492;7;4785;0
1493;7;4785;1
1494;8;4788;1
1495;9;4788;1
1496;13;4788;1
1497;11;4788;1
1498;14;4788;1
1499;6;4788;1
1500;2;4788;1
1501;14;4791;1
1502;2;4791;1
1503;5;4796;1
1504;4;4796;1
1505;8;4802;1
1506;13;4802;1
1507;7;4805;1
1508;3;4815;1
1509;4;4816;1
1510;3;4816;1
1511;4;4817;1
1512;1;4825;1
1513;12;4828;1
1514;13;4831;1
1515;6;4831;1
1516;10;4836;1
1517;2;4836;1
1518;5;4841;1
1519;11;4841;1
1520;7;4841;1
1521;5;4850;1
1522;10;4850;1
1523;11;4850;1
1524;7;4850;1
