id;clusterId;vertexId;distance
604;6;1964;1
605;2;1971;1
606;7;1972;1
607;13;1974;1
608;6;1974;1
609;7;1975;1
610;6;1986;1
611;8;1989;1
612;5;1992;0
613;11;1993;1
614;4;1996;1
615;7;1996;1
616;3;1997;1
617;12;1999;1
618;6;1999;1
619;12;2002;1
620;8;2003;1
621;1;2004;1
622;6;2004;1
623;5;2007;1
624;6;2007;1
625;7;2007;1
626;1;2013;1
627;5;2014;1
628;6;2014;1
629;13;2016;1
630;8;2019;1
631;4;2021;1
632;7;2021;1
633;11;2024;1
634;3;2028;1
635;5;2038;1
636;4;2038;1
637;2;2038;0
638;2;2038;1
639;14;2038;1
640;7;2059;1
641;5;2060;1
642;4;2060;1
643;8;2060;1
644;2;2060;1
645;3;2060;1
646;14;2060;1
647;6;2060;1
648;14;2067;1
649;2;2070;1
650;5;2074;1
651;4;2074;1
652;8;2074;1
653;6;2074;1
654;13;2078;1
655;9;2079;1
656;4;2086;1
657;2;2086;1
658;14;2086;1
659;1;2087;1
660;12;2091;1
661;6;2091;1
662;5;2093;1
663;6;2093;1
664;5;2098;1
665;6;2098;1
666;6;2099;1
667;9;2103;1
668;4;2107;1
669;2;2107;1
670;14;2107;1
671;13;2109;1
672;2;2122;1
673;10;2128;1
674;4;2128;1
675;7;2128;1
676;4;2133;1
677;1;2133;1
678;7;2133;1
679;7;2134;1
680;9;2139;1
681;12;2140;1
682;6;2140;1
683;7;2142;1
684;4;2145;1
685;5;2150;1
686;5;2152;1
687;6;2152;1
688;3;2168;1
689;13;2168;1
690;10;2183;1
691;1;2198;1
692;6;2198;1
693;4;2210;1
694;7;2210;1
695;10;2221;1
696;14;2225;0
697;5;2229;1
698;6;2229;1
699;11;2232;1
700;12;2232;1
701;9;2232;1
702;0;2232;1
703;3;2232;1
704;13;2232;1
705;7;2237;1
706;11;2241;1
707;12;2241;1
708;9;2241;1
709;0;2241;1
710;3;2241;1
711;13;2241;1
712;1;2247;1
713;14;2247;1
714;7;2254;1
715;11;2263;1
716;9;2263;1
717;5;2268;1
718;6;2268;1
719;4;2270;1
720;13;2275;1
721;7;2275;1
722;12;2282;1
723;6;2282;1
724;3;2289;1
725;14;2297;1
726;11;2303;1
727;8;2303;1
728;5;2305;1
729;6;2305;1
730;3;2314;1
731;7;2318;1
732;5;2325;1
733;12;2328;1
734;8;2328;1
735;12;2329;1
736;6;2329;1
737;5;2331;1
738;4;2331;0
739;4;2331;1
740;9;2331;1
741;1;2331;1
742;3;2331;1
743;14;2331;1
744;6;2331;1
745;7;2331;1
746;9;2332;1
747;3;2335;1
748;12;2344;1
749;2;2344;1
750;6;2344;1
751;4;2345;1
752;3;2352;1
753;11;2358;1
754;9;2358;0
755;13;2358;1
756;7;2359;1
757;1;2365;0
758;3;2377;1
759;11;2378;1
760;12;2378;1
761;9;2378;1
762;0;2378;1
763;3;2378;1
764;13;2378;1
765;5;2380;1
766;13;2381;1
767;5;2385;1
768;7;2387;1
769;7;2392;1
770;2;2393;1
771;2;2411;1
772;9;2414;1
773;9;2413;1
774;2;2413;1
775;7;2416;1
776;1;2426;1
777;8;2427;1
778;3;2433;1
779;7;2434;1
780;5;2437;1
781;3;2441;1
782;12;2449;1
783;1;2449;1
784;6;2449;1
785;1;2453;1
786;3;2457;1
787;13;2462;1
788;3;2466;1
789;1;2473;1
790;13;2476;1
791;7;2487;1
792;1;2494;1
793;9;2503;1
794;1;2505;1
795;13;2508;1
796;13;2509;1
797;2;2510;1
798;4;2513;1
799;8;2513;1
800;13;2513;1
801;6;2513;1
802;7;2513;1
803;7;2516;1
804;2;2517;1
805;3;2524;1
806;1;2551;1
807;6;2551;1
808;7;2551;1
809;7;2554;0
810;1;2558;1
811;6;2558;1
812;8;2561;1
813;1;2563;0
814;14;2563;1
815;3;2564;1
816;4;2568;1
817;9;2568;1
818;3;2568;1
819;5;2571;1
820;9;2574;1
821;13;2574;1
822;7;2575;1
823;6;2580;1
824;4;2591;1
825;6;2591;1
826;2;2594;0
827;8;2610;1
828;5;2613;1
829;14;2613;1
830;7;2614;1
831;2;2615;1
832;7;2619;1
833;11;2632;1
834;12;2632;1
835;9;2632;1
836;0;2632;1
837;3;2632;0
838;3;2632;1
839;13;2632;1
840;11;2636;1
841;2;2636;1
842;4;2641;1
843;4;2649;1
844;7;2649;1
845;11;2651;1
846;10;2652;1
847;5;2652;1
848;4;2652;1
849;9;2652;1
850;3;2652;1
851;14;2652;1
852;6;2652;1
853;7;2652;1
854;6;2660;1
855;3;2670;1
856;4;2679;1
857;2;2680;1
858;7;2680;1
859;2;2682;1
860;13;2685;1
861;7;2686;1
862;3;2689;1
863;11;2705;1
864;12;2705;1
865;9;2705;1
866;0;2705;1
867;3;2705;1
868;13;2705;1
869;12;2717;1
870;6;2717;1
871;5;2721;1
872;4;2725;1
873;2;2725;1
874;14;2725;1
875;3;2728;1
876;3;2733;1
877;11;2736;1
878;2;2736;1
879;6;2737;1
880;10;2749;1
881;12;2750;1
882;6;2750;1
883;3;2747;1
884;7;2747;1
885;13;2756;1
886;5;2757;1
887;7;2765;1
888;3;2766;1
889;11;2774;1
890;5;2784;1
891;6;2784;1
892;6;2781;1
893;5;2799;1
894;13;2799;1
895;5;2800;1
896;14;2800;1
897;6;2800;1
898;4;2804;1
899;9;2804;1
900;3;2804;0
901;3;2804;1
902;4;2814;1
903;7;2814;1
904;2;2817;1
905;9;2818;1
906;11;2831;1
907;7;2839;1
908;4;2841;1
909;8;2841;1
910;1;2841;1
911;6;2841;1
912;10;2846;1
913;1;2846;1
914;13;2846;1
915;13;2859;1
916;13;2871;1
917;4;2877;1
918;2;2877;1
919;14;2877;1
920;7;2880;1
921;9;2886;1
922;4;2889;1
923;3;2889;1
924;7;2889;1
925;9;2892;1
926;3;2895;1
927;6;2904;1
928;12;2905;1
929;6;2905;1
930;12;2910;1
931;4;2910;1
932;14;2910;1
933;6;2910;1
934;7;2922;1
935;9;2923;1
936;6;2923;1
937;6;2929;1
938;7;2938;1
939;3;2944;1
940;6;2953;1
941;7;2956;1
942;6;2958;1
943;5;2980;1
944;6;2988;1
945;4;3003;1
946;7;3019;1
947;4;3022;1
948;9;3022;1
949;3;3022;1
950;7;3037;1
951;5;3051;1
952;7;3052;1
953;8;3054;1
954;14;3056;1
955;6;3056;1
956;5;3069;1
957;11;3075;1
958;3;3075;1
959;4;3073;1
960;1;3073;1
961;7;3073;1
962;4;3074;1
963;7;3074;1
964;12;3076;1
965;4;3081;1
966;2;3081;1
967;14;3081;1
968;5;3086;1
969;12;3087;1
970;6;3087;1
971;9;3091;1
972;4;3097;1
973;13;3099;1
974;3;3100;1
975;5;3103;1
976;10;3104;1
977;9;3138;1
978;13;3138;1
979;5;3139;1
980;4;3139;1
981;7;3139;1
982;5;3140;1
983;9;3140;1
984;5;3149;1
985;6;3149;1
986;4;3151;1
987;4;3152;1
988;1;3152;1
989;5;3161;0
990;5;3161;1
991;2;3161;1
992;1;3161;1
993;6;3161;1
994;7;3166;1
995;4;3167;1
996;9;3168;1
997;1;3176;1
998;8;3182;1
999;12;3184;1
1000;6;3184;1
1001;14;3193;1
1002;6;3193;1
1003;2;3198;1
1004;9;3206;1
1005;13;3206;1
1006;9;3209;1
1007;7;3211;1
1008;11;3221;1
1009;8;3221;1
1010;3;3221;1
1011;9;3224;1
1012;13;3224;1
1013;13;3225;1
1014;2;3227;1
1015;10;3229;1
1016;9;3229;1
1017;1;3229;1
1018;11;3231;1
1019;9;3250;1
1020;2;3250;1
1021;13;3250;1
1022;10;3253;1
1023;1;3253;1
1024;9;3254;1
1025;13;3259;1
1026;3;3269;1
1027;8;3271;1
1028;3;3271;1
1029;7;3281;1
1030;7;3282;1
1031;7;3288;1
1032;3;3290;1
1033;5;3294;1
1034;3;3296;1
1035;3;3303;1
1036;11;3307;1
1037;9;3307;1
1038;3;3307;1
1039;13;3310;1
1040;13;3320;1
1041;7;3323;1
1042;5;3336;1
1043;1;3337;1
1044;12;3339;1
1045;9;3341;1
1046;3;3347;1
1047;4;3349;1
1048;7;3349;1
1049;12;3363;1
1050;9;3363;1
1051;13;3363;1
1052;6;3363;1
1053;5;3365;1
1054;11;3366;1
1055;7;3391;1
1056;4;3397;1
1057;9;3397;1
1058;3;3397;1
1059;11;3399;1
1060;14;3399;1
1061;7;3399;1
1062;8;3407;1
1063;4;3415;1
1064;0;3415;1
1065;6;3419;1
1066;9;3428;1
1067;14;3428;1
1068;4;3429;1
1069;5;3430;1
1070;6;3430;1
1071;3;3431;1
1072;14;3431;1
1073;9;3441;1
1074;11;3440;1
1075;12;3440;1
1076;9;3440;1
1077;0;3440;1
1078;3;3440;1
1079;13;3440;1
1080;1;3442;1
1081;6;3443;1
1082;5;3448;0
1083;5;3448;1
1084;5;3451;1
1085;8;3456;1
1086;14;3467;1
1087;12;3471;1
1088;14;3472;1
1089;7;3475;0
1090;3;3476;1
1091;7;3476;1
1092;8;3480;1
1093;13;3485;1
1094;8;3487;1
1095;7;3489;1
1096;11;3491;1
1097;4;3495;1
1098;7;3495;1
1099;6;3507;1
1100;3;3514;1
1101;2;3520;1
1102;11;3523;1
1103;12;3523;1
1104;9;3523;1
1105;0;3523;1
1106;3;3523;1
1107;13;3523;1
1108;4;3533;1
1109;9;3533;1
1110;3;3533;1
1111;2;3536;1
1112;6;3536;1
1113;4;3561;1
1114;3;3566;1
1115;3;3567;1
1116;3;3585;1
1117;4;3586;1
1118;1;3594;0
1119;8;3604;1
1120;5;3605;1
1121;3;3607;1
1122;5;3617;1
1123;6;3617;1
1124;14;3621;1
1125;9;3624;1
1126;4;3626;1
1127;9;3626;1
1128;2;3626;1
1129;13;3626;1
1130;7;3626;1
1131;2;3629;1
1132;5;3639;1
1133;4;3639;1
1134;2;3639;1
1135;7;3639;1
1136;5;3640;1
1137;5;3643;1
1138;6;3643;1
1139;5;3648;1
1140;7;3648;1
1141;3;3649;1
1142;13;3660;1
1143;4;3664;1
1144;2;3664;1
1145;14;3664;1
1146;4;3665;1
1147;7;3665;1
1148;12;3666;1
1149;6;3666;1
1150;4;3670;1
1151;7;3670;1
1152;2;3675;1
1153;6;3675;1
1154;9;3678;1
1155;2;3678;1
1156;3;3678;1
1157;7;3678;1
1158;4;3679;-1
1159;4;3679;1
1160;9;3679;1
1161;2;3679;1
1162;3;3679;1
1163;14;3679;1
1164;7;3679;1
1165;9;3688;1
1166;7;3688;1
1167;7;3692;1
1168;5;3712;1
1169;12;3712;1
1170;6;3712;1
1171;13;3713;1
1172;8;3720;1
1173;6;3720;1
1174;7;3722;1
1175;12;3727;1
1176;6;3727;1
1177;6;3728;1
1178;4;3731;1
1179;11;3730;1
1180;14;3730;1
1181;6;3730;0
1182;6;3730;1
1183;8;3739;1
1184;8;3746;1
1185;6;3746;1
1186;3;3751;1
1187;7;3765;1
1188;13;3766;1
1189;8;3776;1
1190;1;3777;1
1191;2;3779;1
1192;14;3784;1
1193;8;3796;1
1194;7;3798;1
1195;3;3800;1
1196;2;3804;1
1197;6;3804;1
1198;3;3811;1
1199;4;3816;1
1200;4;3817;1
1201;14;3817;1
1202;6;3817;1
1203;13;3818;1
1204;4;3820;1
1205;3;3824;1
1206;14;3827;1
1207;4;3831;1
1208;7;3831;1
1209;5;3832;1
1210;12;3840;1
1211;7;3839;1
1212;12;3850;1
1213;6;3850;1
1214;6;3854;1
1215;9;3865;1
1216;13;3865;1
1217;5;3887;0
1218;11;3888;1
1219;8;3888;1
1220;9;3888;0
1221;13;3888;1
1222;2;3891;1
1223;2;3896;1
1224;2;3903;1
1225;11;3910;1
1226;4;3910;1
1227;9;3910;1
1228;3;3910;1
1229;11;3917;1
1230;4;3917;1
1231;9;3917;1
1232;3;3917;1
1233;2;3919;1
1234;7;3919;1
1235;4;3922;1
1236;13;3926;1
1237;3;3930;1
1238;4;3935;1
1239;2;3935;1
1240;14;3935;1
1241;4;3936;1
1242;2;3936;1
1243;14;3936;1
1244;11;3944;0
1245;11;3944;1
1246;9;3944;1
1247;6;3944;1
1248;8;3956;1
1249;5;3962;1
1250;6;3962;1
1251;8;3967;1
1252;3;3975;1
1253;3;3993;1
1254;4;3997;1
1255;6;3997;1
1256;9;4013;1
1257;7;4014;1
1258;12;4020;1
1259;1;4020;1
1260;6;4020;1
1261;9;4023;1
1262;3;4029;1
1263;3;4034;1
1264;7;4036;1
1265;3;4042;1
1266;3;4044;1
1267;7;4044;1
1268;2;4046;1
1269;2;4050;1
1270;7;4050;1
1271;5;4053;1
1272;1;4064;1
1273;1;4071;1
1274;7;4083;1
1275;2;4087;1
1276;4;4095;1
1277;7;4095;1
1278;4;4100;1
1279;3;4105;1
1280;3;4106;1
1281;5;4108;1
1282;13;4108;1
1283;11;4128;1
1284;6;4128;1
1285;8;4143;1
1286;13;4143;1
1287;4;4147;1
1288;9;4147;1
1289;3;4147;1
1290;11;4148;1
1291;7;4148;1
1292;3;4150;1
1293;8;4152;1
1294;8;4153;1
1295;3;4161;1
1296;7;4162;0
1297;3;4181;1
1298;14;4185;1
1299;9;4187;1
1300;6;4190;1
1301;6;4192;1
1302;7;4194;1
1303;11;4199;1
1304;12;4199;1
1305;9;4199;1
1306;0;4199;1
1307;3;4199;1
1308;13;4199;1
1309;5;4201;1
1310;6;4202;1
1311;14;4206;1
1312;7;4206;1
1313;1;4207;1
1314;10;4212;1
1315;8;4212;0
1316;5;4220;1
1317;0;4220;1
1318;14;4220;1
1319;1;4229;1
1320;12;4232;1
1321;5;4233;1
1322;6;4233;1
1323;4;4236;1
1324;6;4236;1
1325;7;4236;1
1326;5;4239;1
1327;1;4239;1
1328;7;4239;1
1329;5;4250;1
1330;9;4256;1
1331;13;4256;1
1332;6;4256;1
1333;10;4258;1
1334;7;4259;1
1335;11;4262;1
1336;3;4262;1
1337;11;4265;1
1338;1;4270;1
1339;3;4280;1
1340;7;4289;1
1341;2;4297;1
1342;4;4298;1
1343;2;4306;1
1344;7;4308;1
1345;11;4314;1
1346;9;4314;0
1347;13;4314;1
1348;7;4325;1
1349;9;4326;1
1350;13;4328;1
1351;5;4334;1
1352;4;4334;1
1353;1;4334;1
1354;6;4334;1
1355;7;4334;1
1356;1;4337;1
1357;6;4337;1
1358;8;4342;1
1359;2;4342;1
1360;11;4347;1
1361;4;4353;1
1362;2;4353;1
1363;14;4353;1
1364;4;4365;1
1365;13;4365;1
1366;7;4365;1
1367;3;4373;1
1368;12;4380;1
1369;3;4393;1
1370;4;4395;1
1371;9;4396;1
1372;13;4396;1
1373;3;4399;1
1374;4;4406;1
1375;7;4407;1
1376;14;4411;1
1377;4;4420;1
1378;7;4420;1
1379;9;4430;1
1380;4;4431;1
1381;7;4431;1
1382;13;4441;1
1383;14;4441;1
1384;5;4446;1
1385;1;4450;1
1386;5;4453;1
1387;4;4460;1
1388;7;4460;1
1389;13;4459;1
1390;6;4462;1
1391;2;4470;1
1392;8;4486;1
1393;3;4486;1
1394;13;4488;1
1395;4;4494;1
1396;3;4499;1
1397;14;4508;1
1398;8;4526;1
1399;3;4526;1
1400;12;4529;1
1401;12;4531;1
1402;3;4531;1
1403;6;4535;1
1404;11;4540;1
1405;8;4540;1
1406;4;4541;1
1407;6;4541;1
1408;12;4550;1
1409;6;4550;1
1410;5;4553;1
1411;3;4556;1
1412;6;4557;1
1413;9;4562;1
1414;13;4562;1
1415;4;4574;1
1416;7;4586;1
1417;12;4587;1
1418;3;4592;1
1419;7;4597;1
1420;13;4610;1
1421;14;4614;1
1422;3;4617;1
1423;14;4618;1
1424;12;4621;1
1425;6;4621;1
1426;11;4623;1
1427;4;4625;1
1428;7;4625;1
1429;6;4639;1
1430;1;4640;1
1431;4;4647;1
1432;7;4647;1
1433;3;4649;1
1434;7;4650;1
1435;8;4653;1
1436;3;4653;1
1437;4;4654;1
1438;2;4654;1
1439;3;4654;1
1440;1;4656;1
1441;14;4656;1
1442;13;4664;1
1443;7;4664;1
1444;14;4667;1
1445;7;4667;1
1446;8;4674;1
1447;12;4675;1
1448;6;4675;1
1449;6;4679;1
1450;4;4692;1
1451;8;4692;1
1452;1;4692;1
1453;6;4692;1
1454;4;4693;1
1455;8;4693;1
1456;1;4693;1
1457;6;4693;1
1458;4;4697;1
1459;9;4697;1
1460;3;4697;1
1461;7;4714;1
1462;7;4716;1
1463;7;4719;1
1464;5;4721;1
1465;1;4724;1
1466;9;4732;1
1467;8;4733;1
1468;3;4738;1
1469;2;4741;1
1470;7;4747;1
1471;12;4755;1
1472;6;4755;1
1473;10;4759;1
1474;4;4760;1
1475;7;4760;1
1476;7;4761;1
1477;7;4762;0
1478;7;4762;1
1479;11;4769;1
1480;12;4769;1
1481;9;4769;1
1482;0;4769;1
1483;3;4769;1
1484;13;4769;1
1485;3;4776;1
1486;7;4780;1
1487;5;4782;1
1488;4;4782;1
1489;4;4783;1
1490;7;4783;1
1491;2;4785;1
1492;14;4785;0
1493;14;4785;1
1494;5;4788;1
1495;11;4788;1
1496;12;4788;1
1497;9;4788;1
1498;2;4788;1
1499;13;4788;1
1500;6;4788;1
1501;5;4791;1
1502;6;4791;1
1503;4;4796;1
1504;1;4796;1
1505;11;4802;1
1506;9;4802;1
1507;14;4805;1
1508;3;4815;1
1509;1;4816;1
1510;3;4816;1
1511;1;4817;1
1512;7;4825;1
1513;0;4828;1
1514;9;4831;1
1515;13;4831;1
1516;8;4836;1
1517;6;4836;1
1518;4;4841;1
1519;2;4841;1
1520;14;4841;1
1521;4;4850;1
1522;8;4850;1
1523;2;4850;1
1524;14;4850;1
